"","Reservoir","Genbank.accession","TGG.W..AAG.K.","ApU","CAT.H..GTT.V.","AGA.Bias","AAT.N..ATA.I.","CpA","TTT.F..ACT.T.","K.Bias","TGG.W..TGG.W.","GCT.Bias","CAG.Q..AGC.S.","tga","GTA.Bias","ApC","GAG.E..AAA.K.","AAC.N..AAG.K.","aca","GpG","CGA.R..CCC.P.","C.Bias","GCA.Bias","AAT.N..GGT.G.","GCT.A..CAG.Q.","AGA.R..GAA.E.","cag","bird","camelid","carnivore","human","rodent","swine","yangochiroptera","yinpterochiroptera"
"164","yangochiroptera","KJ473797.1",-9999,0.864250282352034,0.352140592442321,0.138810198300283,-1.30579167525011,1.28236629549709,-0.177267052272076,0.0517314189189189,0,0.5,-0.160170660365866,0.164445647526285,0.0897043832823649,1.18279621369268,0.0960274805772106,0.599729416625958,0.107902023977457,0.844049798295551,-9999,0.0331503378378378,0.226224783861671,0.248818651030997,-1.4393812588049,0.449767234416633,0.0960500854170043,0,0,0,0,0,0,1,0
"165","yangochiroptera","KJ473798.1",-0.194984171838186,0.860024854168291,0.496795142078359,0.154494382022472,-1.49451276836076,1.29267559268478,-0.263585304409819,0.0523709167544784,0,0.517751479289941,0.210717069661909,0.16521120751635,0.0754912099276112,1.20237840054871,0.607238387794211,0.270463640871689,0.105517203001447,0.856812340967095,-9999,0.0339304531085353,0.235207100591716,0.185446553600849,-0.507352014893985,0.413197231030945,0.0968479492337227,0,0,0,0,0,0,1,0
"166","yangochiroptera","KJ473799.1",-0.572981549256411,0.865354541177106,0.471678904311225,0.148876404494382,-1.51308787739865,1.28253925012108,-0.3592816221141,0.0525705857564265,0,0.513081395348837,-0.307735176067497,0.167865814622918,0.0747950819672131,1.18607205621555,0.480692569692656,0.600913799832247,0.107612649256051,0.857254285967281,-9999,0.0337126000842815,0.232558139534884,0.33990443142813,-0.316662338108701,0.344233033790222,0.0934791907132052,0,0,0,0,0,0,1,0
"167","yangochiroptera","KJ473800.1",-0.576997618911301,0.865195279654353,0.619795481452696,0.146814404432133,-1.53755048656416,1.27364431464519,-0.389555930004767,0.0524095750289993,0,0.51878612716763,-0.255822324720096,0.167412489343796,0.0777891504605936,1.18476695437088,0.610301073890471,0.633715702028478,0.104819095701902,0.85269571736731,-9999,0.0334282400084361,0.234104046242775,0.210922500064367,-0.334339197709316,0.60011427999963,0.0926481580493116,0,0,0,0,0,0,1,0
"168","yangochiroptera","KJ473806.1",-0.798507696217772,0.852455319654665,0.0846939245789233,0.259259259259259,-0.407656857349145,1.38640633283934,-0.494272113775289,0.0519653564290473,0,0.475903614457831,0.857906748636142,0.161818521939926,0.129032258064516,1.26741493668373,-0.305486697085288,0.144808357112995,0.156398762831891,0.856794734009633,-9999,0.034754608039085,0.325301204819277,0.203693862573199,-0.661177515413283,-0.018240259578318,0.119750867910887,0,0,0,0.305810928767159,0,0,0.694189071232841,0
"169","yinpterochiroptera","KJ473807.1",0.536127806628209,0.795806349825357,-0.292416103966458,0.322916666666667,-0.735205895452153,1.28768677528332,-0.104399544049688,0.0601760176017602,0,0.521367521367521,0.855710492299015,0.154174268469833,0.178571428571429,1.2228392398374,-0.384430123580557,-0.0119424470614046,0.150588820365884,0.864962770283874,-9999,0.0313531353135314,0.316239316239316,0.19947293149318,-0.292296111939978,-9999,0.104234098450535,0,0,0,0,0,0,0.390533931663657,0.609466068336343
"170","yinpterochiroptera","KJ473808.1",-0.219119401014484,0.889550199946247,0.325066211650809,0.242718446601942,-9999,1.23938028416719,0.0195767791111187,0.0568428261613971,0,0.580034423407917,0.98312661206041,0.171521664004226,0.114713216957606,1.27438088596482,0.235471949236364,0.875563609513736,0.126465226892668,0.905003042370212,-9999,0.0332153863714188,0.249569707401033,0.164276785883901,-0.651492438089593,0.784778411443867,0.0911368841574695,0,0,0,0,0,0,0,1
"171","yangochiroptera","KJ473809.1",0.526789474755005,0.813206799626328,0.372773808585905,0.158357771260997,-1.34798338391098,1.37261476163753,-0.171174655163428,0.0497299729972997,0,0.506711409395973,0.247500923173333,0.155812694172548,0.0815450643776824,1.31672791754865,0.393712137669715,0.30569300706252,0.139923899701005,0.869944206240667,-9999,0.0344284428442844,0.26510067114094,0.132018679510649,-0.0612248185738801,0.241467952508843,0.0984080173721357,0,0,0,0,0,0,1,0
"172","yangochiroptera","KJ473810.1",0.321711821038092,0.807796922744616,-0.0500101942226262,0.327526132404181,-0.557511538346306,1.29941159299383,-0.20573371893826,0.0604154969118473,0,0.525773195876289,0.883091128132734,0.154410296468361,0.173766816143498,1.20384395507495,-0.746064504011129,0.603296313621755,0.151828184487285,0.868733793795768,-9999,0.0313307130825379,0.314432989690722,0.244688857305747,-0.051438997953903,-9999,0.106899436016558,0,0,0,0,0,0,0,1
"173","yinpterochiroptera","KJ473811.1",-0.116620920476206,0.83440214523986,0.407934107309044,0.316216216216216,-1.12531022497068,1.28943100143932,-0.0102722252425518,0.0578279266572638,0,0.492753623188406,0.842005287021435,0.160919452496133,0.198998748435544,1.18192973081638,-0.787746508202096,0.0917803491008003,0.18990020697411,0.923470985708315,2.89883353106453,0.0301229095305259,0.285507246376812,0.350826580817494,-0.316597059216595,-0.65470851025183,0.106008549274704,0,0,0,0,0,0,0,1
"174","yinpterochiroptera","KJ473812.1",-0.0934936488779271,0.838648058869234,0.343037690356234,0.340599455040872,-9999,1.2957114005799,-0.123967950546886,0.057027530531981,0,0.48955223880597,0.365549243705217,0.157585151142707,0.195679796696315,1.17638542043347,-0.882725287400029,0.364841792266667,0.18819882700164,0.922714951932097,2.77129958698816,0.031359966880563,0.285074626865672,0.125284556995586,-0.276267234817309,-0.696970823787962,0.110159046738293,0,0,0,0,0,0,0,1
"175","yinpterochiroptera","KJ473813.1",-0.0953101798043249,0.836708561857582,0.335516178190023,0.342391304347826,-9999,1.29338025213713,-0.132542074908678,0.056935817805383,0,0.48948948948949,0.3440395768486,0.156241994575792,0.198221092757306,1.17881510159818,-0.872360463395681,0.359981485917176,0.188092288815159,0.923074436120761,2.75340138989978,0.0314699792960662,0.283783783783784,0.129098711428048,-0.283011928932257,-0.708397615609526,0.109595106949633,0,0,0,0,0,0,0,1
"176","yinpterochiroptera","KJ473814.1",-0.134109928943812,0.842855472523661,0.306989250945951,0.368563685636856,-9999,1.32359415846742,-0.631681050699771,0.0558890498861519,0,0.502177068214804,1.23574570583292,0.165589227253267,0.198959687906372,1.17818354402976,-0.489875012685622,0.406487853155849,0.197011279412773,0.91466342857246,-9999,0.0308424756779135,0.291727140783745,0.0949060947910051,-0.0788472119019319,0.16079049395015,0.115962335350556,0,0,0,0,0,0,0,1
"177","yinpterochiroptera","KJ473815.1",0.33275476022108,0.846780275131318,-0.0847161880774805,0.372654155495979,-0.13930349802628,1.29636325125599,-0.193614072675153,0.0555498086272887,0,0.528138528138528,1.07089317822727,0.158291059994792,0.217447916666667,1.17198000497805,-0.23777114998854,0.478281317604241,0.193130240663502,0.9297153758919,2.87693357540821,0.0308265232233371,0.278499278499279,-0.112176437290357,-0.195873927744888,0.27695135083145,0.109314240793852,0,0,0,0,0,0,0,1
"178","yinpterochiroptera","KJ473816.1",0.2526630461522,0.849942922398971,-0.00260756340708072,0.377659574468085,-0.57712632160361,1.31886728913395,-0.126654146307472,0.0549393593863377,0,0.53041018387553,1.09966789149234,0.161808351975996,0.203655352480418,1.17280182013348,-0.516199565515538,0.788931609116625,0.192653069071421,0.907242834103105,2.74857109321323,0.0309940914273867,0.275813295615276,0.0150783930215446,-0.156622868972647,0.0413852161628543,0.111748893083422,0,0,0,0,0,0,0,1
"179","yangochiroptera","KJ473820.1",-0.068355319664272,0.899379797820758,0.69221445328639,0.25,0.358173421218519,1.21586936994277,0.144548192935089,0.0523366356449515,0,0.430872483221476,0.798988084747591,0.150921759630864,0.161947904869762,1.07474688192063,0.0305528429815009,0.612253967375211,0.146446320300789,0.90851227122981,-9999,0.0307215050535375,0.300671140939597,0.0528293884446927,-1.51536689743375,0.317282542228072,0.118101871210313,0,0,0,0,0,0,1,0
"180","yangochiroptera","KJ473821.1",-0.448910300685011,0.883477843528842,0.484816770320925,0.202564102564103,0.629618878259503,1.2149633997424,-0.180515860656203,0.0526888098062475,0,0.482456140350877,-0.292526947638563,0.155059570514125,0.158134243458476,1.08810228631475,-0.198502347980086,0.680175494153043,0.125325484884633,0.898289725516229,-9999,0.0310399367338869,0.265664160401002,0.366665644986591,-0.228371807832882,1.4261421714423,0.112547200151298,0,0,0,0,0,0,1,0
"181","yangochiroptera","KJ473822.1",-9999,0.914403277665052,0.148648341687367,0.252747252747253,-0.203353967540113,1.20323105606801,0.181377310189611,0.0534435817283453,0,0.536273115220484,-9999,0.15101098405172,0.22945205479452,1.11529438352115,-0.0139903905863034,0.796671819168478,0.12682104414919,0.900193661983825,-9999,0.0311586165170919,0.305832147937411,0.225818295889957,-0.0319387317933935,0.920147211864461,0.0979340285374298,0,0,0,0,0,0,1,0
"182","swine","KJ481931.1",0.636794244008814,0.880280498719382,0.509983163733013,0.226415094339623,0.0383245132696464,1.24830566206788,-0.630434740580604,0.0494623655913978,0,0.433229813664596,-9999,0.154410961735639,0.188790560471976,1.17394924201538,0.0866266876215466,0.324472467619884,0.17341538779541,0.97387764630356,-9999,0.0248506571087216,0.324534161490683,0.082600692300505,-0.0506568246514152,-9999,0.135703479833052,0,0,0,0,0,1,0,0
"183","swine","KJ567050.1",0.626136470276985,0.868430661381406,0.388157184916354,0.211494252873563,-0.287803203818897,1.23978720243857,-0.667451220247224,0.0505126281570393,0,0.450733752620545,-9999,0.154051572723643,0.188434695912263,1.17427723883021,-0.031452614882246,0.277972950180393,0.17393876997313,0.961813687177776,-9999,0.0238392931566225,0.313417190775681,-0.0190730567829824,-0.0433194224160358,-9999,0.136242142350967,0,0,0,0,0,1,0,0
"184","swine","KJ569769.1",0.631951619533026,0.880227193637182,0.515072233240484,0.225,0.0446595430860978,1.24684761261516,-0.623342512271112,0.0492234169653524,0,0.429457364341085,-9999,0.153504415492627,0.188790560471976,1.17516802217738,0.0950389430343768,0.305090369929298,0.173694551379471,0.97430193309979,-9999,0.0248506571087216,0.325581395348837,0.094929746057167,-0.0421238103307746,-9999,0.1362834172362,0,0,0,0,0,1,0,0
"185","swine","KJ584355.1",0.629820046608671,0.87839971065925,0.524430526403037,0.226415094339623,0.0464973854149488,1.24826909638338,-0.636427257789465,0.0493428912783751,0,0.431888544891641,-9999,0.154057151373521,0.189069423929099,1.17654395677264,0.0945176764161261,0.305480483312875,0.173945068795537,0.97566992321655,-9999,0.0248506571087216,0.323529411764706,0.0927675830526715,-0.0475560469731671,-9999,0.136247076070224,0,0,0,0,0,1,0,0
"186","swine","KJ584356.1",0.634375863144532,0.877907883484163,0.520656679652562,0.226415094339623,0.0486595484194439,1.24798958828991,-0.419787199767123,0.0493428912783751,0,0.433229813664596,-9999,0.154320621771679,0.190546528803545,1.17813237986823,0.0893497062576837,0.307514613540805,0.174501010772591,0.974861361097806,-9999,0.0248506571087216,0.326086956521739,0.094929746057167,-0.0533705305230116,-9999,0.136217625756155,0,0,0,0,0,1,0,0
"187","swine","KJ584357.1",0.631951619533026,0.879638755400843,0.509983163733013,0.226415094339623,0.0426535243592323,1.24851776170873,-0.634929130168443,0.0492234169653524,0,0.430340557275542,-9999,0.153742815834586,0.188790560471976,1.17489045418861,0.0950389430343768,0.309774219241725,0.17392527042291,0.974687375459031,-9999,0.0249701314217443,0.323529411764706,0.0884974810481217,-0.0439653788424385,-9999,0.136231568471187,0,0,0,0,0,1,0,0
"188","swine","KJ584358.1",0.631951619533026,0.879409730720939,0.513989988294372,0.226415094339623,0.0406595057523676,1.24689381049575,-0.630434740580604,0.0492234169653524,0,0.434108527131783,-9999,0.154047473955956,0.189069423929099,1.17573269908867,0.0893732054986995,0.314480110279138,0.173637326135327,0.976055983128973,-9999,0.0248506571087216,0.324031007751938,0.0869297033900904,-0.0526830553078804,-9999,0.136238517429256,0,0,0,0,0,1,0,0
"189","swine","KJ584359.1",0.631951619533026,0.882209244661663,0.513717939986378,0.226415094339623,0.0426535243592323,1.25025672308214,-0.621275573727638,0.0492234169653524,0,0.431007751937985,-9999,0.153476870516721,0.190828402366864,1.17419786763069,0.0948372420218262,0.314480110279138,0.174257104435812,0.977812505480544,-9999,0.0248506571087216,0.324031007751938,0.0869297033900904,-0.048003021108629,-9999,0.136555822896889,0,0,0,0,0,1,0,0
"190","swine","KJ601777.1",0.634375863144532,0.881875500029732,0.511846049970407,0.226415094339623,0.0345211943682329,1.25049049282703,-0.623342512271112,0.0493428912783751,0,0.432558139534884,-9999,0.154153658776293,0.189069423929099,1.17430250207573,0.09209351547489,0.324220934840692,0.173459993690473,0.975845075892052,-9999,0.0248506571087216,0.324031007751938,0.0807913920059556,-0.0491052339599965,-9999,0.136035406010679,0,0,0,0,0,1,0,0
"191","swine","KJ601779.1",0.636794244008814,0.880408409282985,0.509983163733013,0.226415094339623,0.0383245132696464,1.24848704911555,-0.630434740580604,0.0494623655913978,0,0.433229813664596,-9999,0.154430244633297,0.188790560471976,1.17411982458469,0.0866266876215466,0.324472467619884,0.17343704397278,0.975458946673992,-9999,0.0248506571087216,0.324534161490683,0.082600692300505,-0.0506568246514152,-9999,0.135720426533494,0,0,0,0,0,1,0,0
"192","swine","KJ601780.1",0.634375863144532,0.879271301532381,0.513322064998527,0.226415094339623,0.048790164169432,1.24828503703833,-0.631932868201626,0.0493428912783751,0,0.431888544891641,-9999,0.153580552427382,0.190265486725664,1.17526382458425,0.0866294789517632,0.314742190886149,0.173780702456515,0.976862031990716,-9999,0.0248506571087216,0.323529411764706,0.0887595616551327,-0.0475560469731671,-9999,0.13635101269665,0,0,0,0,0,1,0,0
"193","swine","KJ620016.1",0.631951619533026,0.878659384864646,0.505179358612218,0.22884012539185,0.0466455456287695,1.24759130764826,-0.636427257789465,0.0492234169653524,0,0.432558139534884,-9999,0.153753773547638,0.189069423929099,1.17642633149265,0.0864276952689425,0.309774219241725,0.174234488556879,0.975073046590072,-9999,0.0248506571087216,0.324031007751938,0.0909217246596278,-0.0463988723622536,-9999,0.136241278104953,0,0,0,0,0,1,0,0
"194","swine","KJ645639.1",0.450240937254367,0.849122911637216,0.404041965835905,0.183800623052959,-0.355015411679212,1.34990720367924,-0.64899984726048,0.0536377539873279,0,0.483660130718954,-9999,0.156081244983736,0.128205128205128,1.21175203532099,-0.51316504404669,0.370048875536793,0.136635907153537,0.92066689205507,-9999,0.0332095258903212,0.274509803921569,0.268164394871948,-0.287216814672689,-9999,0.102671383743454,0,0,0,0,0,1,0,0
"195","swine","KJ645693.1",0.446159298934719,0.849772203884543,0.40490472703438,0.185758513931888,-0.3526034023128,1.35207955270398,-0.62288350182026,0.0534192702643653,0,0.481967213114754,-9999,0.155612115362463,0.12780269058296,1.21401780716262,-0.510654241222597,0.357211812918223,0.137198015044571,0.923929550959546,-9999,0.0331002840288398,0.275409836065574,0.275709222932676,-0.21172935002977,-9999,0.102703996139225,0,0,0,0,0,1,0,0
"196","camelid","KJ650297.1",0.138893335765908,0.874143057735467,0.490681533291333,0.224806201550388,-0.0565717315115925,1.21306874856692,0.0271043688795189,0.0525723924655609,0,0.517274472168906,-9999,0.151714184188655,0.181041181041181,1.11937826044664,-0.135404212425439,0.577308343534287,0.140877456746608,0.922391061776079,-9999,0.0302220972729829,0.246641074856046,0.599565169529298,-0.342020977091214,-0.428941192972254,0.106150671080049,0,1,0,0,0,0,0,0
"197","swine","KJ769231.1",0.14118450698372,0.879271301532381,0.513596218212363,0.22884012539185,0.00819336329571067,1.24427974282652,-0.241507062857916,0.0491039426523298,0,0.428571428571429,-9999,0.153415144376749,0.189069423929099,1.17759943304916,-0.131746130319422,0.295473061724832,0.173890279699758,0.975458946673992,-9999,0.0248506571087216,0.324534161490683,0.1000104045335,-0.0348094046658612,-9999,0.135313937786842,0,0,0,0,0,1,0,0
"198","swine","KM012168.1",0.62799308538016,0.869794350774835,0.394203990131638,0.211981566820276,-0.269607979411814,1.23920234281112,-0.709151333378442,0.0507626906726682,0,0.452155625657203,-9999,0.154065289688111,0.188059701492537,1.17461415456252,-0.0415499230783919,0.283271909474541,0.173657407451917,0.963401056491889,-9999,0.0238392931566225,0.312302839116719,-0.020276580687984,-0.0427166817003814,-9999,0.1356605730009,0,0,0,0,0,1,0,0
"199","swine","KM089829.1",0.444112215312994,0.85399217036341,0.385828579973566,0.188854489164087,-0.369360103466048,1.34558480598923,-0.626106047226375,0.0533975270817376,0,0.490998363338789,-9999,0.15565616939238,0.123318385650224,1.21241991149547,-0.561372315482054,0.457744364103052,0.135972527339434,0.928771764929173,-9999,0.0330451909399278,0.274959083469722,0.18455490889353,-0.612907447962119,-9999,0.102044144327118,0,0,0,0,0,1,0,0
"200","carnivore","KM347965.1",-9999,0.81451178763841,0.201636524508236,0.338709677419355,-0.229481694246852,1.31253946474214,-2.28206142382919,0.0585490668272125,0,0.451048951048951,-9999,0.161116816382786,0.183418928833456,1.30875381321631,0.250742922876323,0.406434244906844,0.16810020780495,0.863054905062261,-9999,0.0327363034316677,0.297202797202797,0.371500820131062,-9999,0.501324316314729,0.0895370543056039,0,0,1,0,0,0,0,0
